factor,axis,stratum,bin_index,bin_left,bin_right,right_closed,sample_count,unsupported_count,correct_count,accuracy,error_rate,mean_raw_value,mean_reliability,mean_pred_confidence,mean_entropy,nll,brier,reliability_gap
motion,time_offset_ms,all,3,75.0,125.0,False,25453,108,22876,0.8987545672415825,0.10124543275841746,100.0,0.9999999926820212,0.9019985742792926,0.2555613273056746,0.30782826424208987,0.14450397441927124,0.10124542544043869
motion,time_offset_ms,all,4,125.0,inf,True,24459,102,22020,0.900282104746719,0.09971789525328101,150.0,0.9999999982576017,0.9020577329940362,0.255500415725271,0.30676414602077423,0.14322257851103384,0.09971789351088267
motion_v1_diagnostic,reliability,all,0,0.0,0.1,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,1,0.1,0.2,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,2,0.2,0.30000000000000004,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,3,0.30000000000000004,0.4,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,4,0.4,0.5,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,5,0.5,0.6000000000000001,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,6,0.6000000000000001,0.7000000000000001,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,7,0.7000000000000001,0.8,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,8,0.8,0.9,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,reliability,all,9,0.9,1.0,True,126736,534,113945,0.8990736649412953,0.10092633505870474,0.9999856308343404,0.9999856308343404,0.9017628138104262,0.2558674497755845,0.30761354066136576,0.144253746843484,0.10091196589304519
motion_v1_diagnostic,angular_rms,all,0,0.0,0.25,False,126736,534,113945,0.8990736649412953,0.10092633505870474,3.998601359595049e-07,0.9999856308343404,0.9017628138104262,0.2558674497755845,0.30761354066136576,0.144253746843484,0.10091196589304519
motion_v1_diagnostic,angular_rms,all,1,0.25,0.5,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,angular_rms,all,2,0.5,1.0,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,angular_rms,all,3,1.0,2.0,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,angular_rms,all,4,2.0,4.0,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,angular_rms,all,5,4.0,inf,True,0,0,0,,,,,,,,,
motion_v1_diagnostic,accel_deviation,all,0,0.0,0.25,False,126736,534,113945,0.8990736649412953,0.10092633505870474,0.004799298307456755,0.9999856308343404,0.9017628138104262,0.2558674497755845,0.30761354066136576,0.144253746843484,0.10091196589304519
motion_v1_diagnostic,accel_deviation,all,1,0.25,0.5,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,accel_deviation,all,2,0.5,1.0,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,accel_deviation,all,3,1.0,2.0,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,accel_deviation,all,4,2.0,4.0,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,accel_deviation,all,5,4.0,8.0,False,0,0,0,,,,,,,,,
motion_v1_diagnostic,accel_deviation,all,6,8.0,inf,True,0,0,0,,,,,,,,,
combined,reliability,all,0,0.0,0.1,False,14213,133,10692,0.7522690494617603,0.24773095053823968,0.037156692915054246,0.037156692915054246,0.7556693998394481,0.6727094634974529,0.8437911895293113,0.33357614816495584,0.7151123565467061
combined,reliability,all,1,0.1,0.2,False,12591,386,11515,0.9145421332697958,0.08545786673020417,0.1449278057084291,0.1449278057084291,0.9170676928875829,0.23267438345694808,0.2267051314901788,0.12287612978472857,0.7696143275613667
combined,reliability,all,2,0.2,0.30000000000000004,False,8398,0,6889,0.8203143605620385,0.17968563943796145,0.2400545990784329,0.2400545990784329,0.8743073140822419,0.3283893804874717,0.4120664366238854,0.2426529563805951,0.5802597614836056
combined,reliability,all,3,0.30000000000000004,0.4,False,11463,0,10592,0.924016400593213,0.075983599406787,0.36172458638926924,0.36172458638926924,0.8949271160801278,0.26360831722798905,0.23982245152713802,0.12198585252361274,0.5622918142039437
combined,reliability,all,4,0.4,0.5,False,7526,0,5900,0.7839489768801489,0.21605102311985114,0.44209841120252574,0.44209841120252574,0.7768990230435059,0.5446518898378406,0.5839134677192727,0.2970401308953492,0.3418505656776231
combined,reliability,all,5,0.5,0.6000000000000001,False,8196,0,6853,0.8361395802830649,0.1638604197169351,0.5457285933083822,0.5457285933083822,0.8273103501968517,0.4206231634768813,0.39500834586325567,0.2216668592559788,0.2904109869746827
combined,reliability,all,6,0.6000000000000001,0.7000000000000001,False,8570,0,6602,0.7703617269544925,0.22963827304550755,0.6487053906764562,0.6487053906764562,0.7863886277859283,0.503135128007962,0.5658355410340782,0.3252375533467107,0.12165633627803629
combined,reliability,all,7,0.7000000000000001,0.8,False,9534,0,8691,0.9115796098174953,0.0884203901825047,0.7504401808830835,0.7504401808830835,0.9330172339143389,0.19914579634370597,0.5475551019303447,0.17167905484905735,0.1611394289344118
combined,reliability,all,8,0.8,0.9,False,14200,15,14166,0.9976056338028169,0.00239436619718314,0.8561111857311826,0.8561111857311826,0.9923130797266085,0.027718728395242608,0.015969103432900148,0.005731606121885586,0.14149444807163425
combined,reliability,all,9,0.9,1.0,True,32045,0,32045,1.0,0.0,0.9497509933035093,0.9497509933035093,0.9999856719207989,0.0002069154903056045,1.4328204066272102e-05,2.8653279321731435e-10,0.05024900669649068
motion,reliability,offset_0ms,0,0.0,0.1,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,1,0.1,0.2,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,2,0.2,0.30000000000000004,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,3,0.30000000000000004,0.4,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,4,0.4,0.5,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,5,0.5,0.6000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,6,0.6000000000000001,0.7000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,7,0.7000000000000001,0.8,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,8,0.8,0.9,False,0,0,0,,,,,,,,,
motion,reliability,offset_0ms,9,0.9,1.0,True,25608,108,23016,0.8987816307403936,0.10121836925960637,1.0,1.0,0.9014301744567482,0.256357543348686,0.3083118774777002,0.1446856614495076,0.10121836925960637
motion,reliability,offset_20ms,0,0.0,0.1,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,1,0.1,0.2,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,2,0.2,0.30000000000000004,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,3,0.30000000000000004,0.4,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,4,0.4,0.5,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,5,0.5,0.6000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,6,0.6000000000000001,0.7000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,7,0.7000000000000001,0.8,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,8,0.8,0.9,False,0,0,0,,,,,,,,,
motion,reliability,offset_20ms,9,0.9,1.0,True,25608,108,23028,0.8992502343017807,0.10074976569821925,1.0,1.0,0.9016266131018426,0.2560285826262516,0.30746651001707775,0.14442851139616658,0.10074976569821925
motion,reliability,offset_50ms,0,0.0,0.1,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,1,0.1,0.2,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,2,0.2,0.30000000000000004,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,3,0.30000000000000004,0.4,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,4,0.4,0.5,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,5,0.5,0.6000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,6,0.6000000000000001,0.7000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,7,0.7000000000000001,0.8,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,8,0.8,0.9,False,0,0,0,,,,,,,,,
motion,reliability,offset_50ms,9,0.9,1.0,True,25608,108,23005,0.8983520774757888,0.10164792252421118,0.9999999996392253,0.9999999996392253,0.9017156338974471,0.25587105860108306,0.30766009391660987,0.1443832557415134,0.10164792216343643
motion,reliability,offset_100ms,0,0.0,0.1,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,1,0.1,0.2,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,2,0.2,0.30000000000000004,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,3,0.30000000000000004,0.4,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,4,0.4,0.5,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,5,0.5,0.6000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,6,0.6000000000000001,0.7000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,7,0.7000000000000001,0.8,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,8,0.8,0.9,False,0,0,0,,,,,,,,,
motion,reliability,offset_100ms,9,0.9,1.0,True,25453,108,22876,0.8987545672415825,0.10124543275841746,0.9999999926820212,0.9999999926820212,0.9019985742792926,0.2555613273056746,0.30782826424208987,0.14450397441927124,0.10124542544043869
motion,reliability,offset_150ms,0,0.0,0.1,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,1,0.1,0.2,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,2,0.2,0.30000000000000004,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,3,0.30000000000000004,0.4,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,4,0.4,0.5,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,5,0.5,0.6000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,6,0.6000000000000001,0.7000000000000001,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,7,0.7000000000000001,0.8,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,8,0.8,0.9,False,0,0,0,,,,,,,,,
motion,reliability,offset_150ms,9,0.9,1.0,True,24459,102,22020,0.900282104746719,0.09971789525328101,0.9999999982576017,0.9999999982576017,0.9020577329940362,0.255500415725271,0.30676414602077423,0.14322257851103384,0.09971789351088267
